dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,cum_cases,cum_deaths,over_20,days_since_20_deaths,daily_deaths_smoothed,daily_cases_smoothed,Continent_Name,Continent_Code,Country_Name,Two_Letter_Country_Code,Three_Letter_Country_Code,Country_Number,plot_colours
2020-04-16,16,4,2020,12,0,Isle_of_Man,IM,IMN,84077.0,Europe,254,2,False,0.0,0.0,8.666666666666666,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-17,17,4,2020,30,2,Isle_of_Man,IM,IMN,84077.0,Europe,284,4,False,0.0,0.6666666666666666,14.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-18,18,4,2020,5,0,Isle_of_Man,IM,IMN,84077.0,Europe,289,4,False,0.0,0.6666666666666666,15.666666666666666,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-19,19,4,2020,8,2,Isle_of_Man,IM,IMN,84077.0,Europe,297,6,False,0.0,1.3333333333333333,14.333333333333334,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-20,20,4,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,298,6,False,0.0,0.6666666666666666,4.666666666666667,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-21,21,4,2020,2,3,Isle_of_Man,IM,IMN,84077.0,Europe,300,9,False,0.0,1.6666666666666667,3.6666666666666665,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-22,22,4,2020,7,1,Isle_of_Man,IM,IMN,84077.0,Europe,307,10,False,0.0,1.3333333333333333,3.3333333333333335,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-23,23,4,2020,0,5,Isle_of_Man,IM,IMN,84077.0,Europe,307,15,False,0.0,3.0,3.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-24,24,4,2020,0,1,Isle_of_Man,IM,IMN,84077.0,Europe,307,16,False,0.0,2.3333333333333335,2.3333333333333335,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-25,25,4,2020,1,2,Isle_of_Man,IM,IMN,84077.0,Europe,308,18,False,0.0,2.6666666666666665,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-26,26,4,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,308,18,False,0.0,1.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-27,27,4,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,308,18,False,0.0,0.6666666666666666,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-28,28,4,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,308,18,False,0.0,0.0,0.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-29,29,4,2020,1,3,Isle_of_Man,IM,IMN,84077.0,Europe,309,21,True,1.0,1.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-04-30,30,4,2020,4,0,Isle_of_Man,IM,IMN,84077.0,Europe,313,21,True,2.0,1.0,1.6666666666666667,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-01,1,5,2020,2,0,Isle_of_Man,IM,IMN,84077.0,Europe,315,21,True,3.0,1.0,2.3333333333333335,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-02,2,5,2020,1,1,Isle_of_Man,IM,IMN,84077.0,Europe,316,22,True,4.0,0.3333333333333333,2.3333333333333335,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-03,3,5,2020,4,0,Isle_of_Man,IM,IMN,84077.0,Europe,320,22,True,5.0,0.3333333333333333,2.3333333333333335,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-04,4,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,321,22,True,6.0,0.3333333333333333,2.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-05,5,5,2020,4,1,Isle_of_Man,IM,IMN,84077.0,Europe,325,23,True,7.0,0.3333333333333333,3.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-06,6,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,326,23,True,8.0,0.3333333333333333,2.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-07,7,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,327,23,True,9.0,0.3333333333333333,2.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-08,8,5,2020,2,0,Isle_of_Man,IM,IMN,84077.0,Europe,329,23,True,10.0,0.0,1.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-09,9,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,329,23,True,11.0,0.0,1.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-10,10,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,330,23,True,12.0,0.0,1.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-11,11,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,330,23,True,13.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-12,12,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,330,23,True,14.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-13,13,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,331,23,True,15.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-14,14,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,332,23,True,16.0,0.0,0.6666666666666666,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-15,15,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,332,23,True,17.0,0.0,0.6666666666666666,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-16,16,5,2020,2,1,Isle_of_Man,IM,IMN,84077.0,Europe,334,24,True,18.0,0.3333333333333333,1.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-17,17,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,335,24,True,19.0,0.3333333333333333,1.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-18,18,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,335,24,True,20.0,0.3333333333333333,1.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-19,19,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,335,24,True,21.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-20,20,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,335,24,True,22.0,0.0,0.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-21,21,5,2020,1,0,Isle_of_Man,IM,IMN,84077.0,Europe,336,24,True,23.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-22,22,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,336,24,True,24.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-23,23,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,336,24,True,25.0,0.0,0.3333333333333333,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2020-05-24,24,5,2020,0,0,Isle_of_Man,IM,IMN,84077.0,Europe,336,24,True,26.0,0.0,0.0,Europe,EU,Isle of Man,IM,IMN,833.0,"rgb(255, 250, 0)"
2019-12-31,31,12,2019,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-01,1,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-02,2,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-03,3,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-04,4,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-05,5,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-06,6,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-07,7,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-08,8,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-09,9,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-10,10,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-11,11,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-12,12,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-13,13,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-14,14,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-15,15,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-16,16,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-17,17,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-18,18,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-19,19,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-20,20,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-21,21,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-22,22,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-23,23,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-24,24,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-25,25,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-26,26,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-27,27,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-28,28,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-29,29,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-30,30,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-01-31,31,1,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-01,1,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-02,2,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-03,3,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-04,4,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-05,5,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-06,6,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-07,7,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-08,8,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-09,9,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-10,10,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-11,11,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-12,12,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-13,13,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-14,14,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-15,15,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-16,16,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-17,17,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-18,18,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-19,19,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-20,20,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-21,21,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-22,22,2,2020,1,0,Israel,IL,ISR,8883800.0,Asia,1,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-23,23,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,1,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-24,24,2,2020,1,0,Israel,IL,ISR,8883800.0,Asia,2,0,False,0.0,0.0,0.6666666666666666,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-25,25,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,2,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-26,26,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,2,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-27,27,2,2020,0,0,Israel,IL,ISR,8883800.0,Asia,2,0,False,0.0,0.0,0.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-28,28,2,2020,1,0,Israel,IL,ISR,8883800.0,Asia,3,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-02-29,29,2,2020,4,0,Israel,IL,ISR,8883800.0,Asia,7,0,False,0.0,0.0,1.6666666666666667,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-01,1,3,2020,0,0,Israel,IL,ISR,8883800.0,Asia,7,0,False,0.0,0.0,1.6666666666666667,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-02,2,3,2020,3,0,Israel,IL,ISR,8883800.0,Asia,10,0,False,0.0,0.0,2.3333333333333335,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-05,5,3,2020,5,0,Israel,IL,ISR,8883800.0,Asia,15,0,False,0.0,0.0,2.6666666666666665,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-06,6,3,2020,2,0,Israel,IL,ISR,8883800.0,Asia,17,0,False,0.0,0.0,3.3333333333333335,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-07,7,3,2020,2,0,Israel,IL,ISR,8883800.0,Asia,19,0,False,0.0,0.0,3.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-08,8,3,2020,6,0,Israel,IL,ISR,8883800.0,Asia,25,0,False,0.0,0.0,3.3333333333333335,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-09,9,3,2020,14,0,Israel,IL,ISR,8883800.0,Asia,39,0,False,0.0,0.0,7.333333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-11,11,3,2020,31,0,Israel,IL,ISR,8883800.0,Asia,70,0,False,0.0,0.0,17.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-12,12,3,2020,12,0,Israel,IL,ISR,8883800.0,Asia,82,0,False,0.0,0.0,19.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-13,13,3,2020,14,0,Israel,IL,ISR,8883800.0,Asia,96,0,False,0.0,0.0,19.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-14,14,3,2020,20,0,Israel,IL,ISR,8883800.0,Asia,116,0,False,0.0,0.0,15.333333333333334,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-15,15,3,2020,62,0,Israel,IL,ISR,8883800.0,Asia,178,0,False,0.0,0.0,32.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-16,16,3,2020,72,0,Israel,IL,ISR,8883800.0,Asia,250,0,False,0.0,0.0,51.333333333333336,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-17,17,3,2020,10,0,Israel,IL,ISR,8883800.0,Asia,260,0,False,0.0,0.0,48.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-18,18,3,2020,167,0,Israel,IL,ISR,8883800.0,Asia,427,0,False,0.0,0.0,83.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-19,19,3,2020,6,0,Israel,IL,ISR,8883800.0,Asia,433,0,False,0.0,0.0,61.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-20,20,3,2020,244,0,Israel,IL,ISR,8883800.0,Asia,677,0,False,0.0,0.0,139.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-21,21,3,2020,35,1,Israel,IL,ISR,8883800.0,Asia,712,1,False,0.0,0.3333333333333333,95.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-22,22,3,2020,171,0,Israel,IL,ISR,8883800.0,Asia,883,1,False,0.0,0.3333333333333333,150.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-23,23,3,2020,188,0,Israel,IL,ISR,8883800.0,Asia,1071,1,False,0.0,0.3333333333333333,131.33333333333334,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-24,24,3,2020,371,0,Israel,IL,ISR,8883800.0,Asia,1442,1,False,0.0,0.0,243.33333333333334,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-25,25,3,2020,488,2,Israel,IL,ISR,8883800.0,Asia,1930,3,False,0.0,0.6666666666666666,349.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-26,26,3,2020,439,2,Israel,IL,ISR,8883800.0,Asia,2369,5,False,0.0,1.3333333333333333,432.6666666666667,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-27,27,3,2020,297,3,Israel,IL,ISR,8883800.0,Asia,2666,8,False,0.0,2.3333333333333335,408.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-28,28,3,2020,369,2,Israel,IL,ISR,8883800.0,Asia,3035,10,False,0.0,2.3333333333333335,368.3333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-29,29,3,2020,584,2,Israel,IL,ISR,8883800.0,Asia,3619,12,False,0.0,2.3333333333333335,416.6666666666667,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-30,30,3,2020,628,3,Israel,IL,ISR,8883800.0,Asia,4247,15,False,0.0,2.3333333333333335,527.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-03-31,31,3,2020,226,2,Israel,IL,ISR,8883800.0,Asia,4473,17,False,0.0,2.3333333333333335,479.3333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-01,1,4,2020,443,3,Israel,IL,ISR,8883800.0,Asia,4916,20,True,1.0,2.6666666666666665,432.3333333333333,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-02,2,4,2020,675,1,Israel,IL,ISR,8883800.0,Asia,5591,21,True,2.0,2.0,448.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-03,3,4,2020,661,13,Israel,IL,ISR,8883800.0,Asia,6252,34,True,3.0,5.666666666666667,593.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-04,4,4,2020,1176,5,Israel,IL,ISR,8883800.0,Asia,7428,39,True,4.0,6.333333333333333,837.3333333333334,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-05,5,4,2020,590,7,Israel,IL,ISR,8883800.0,Asia,8018,46,True,5.0,8.333333333333334,809.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-06,6,4,2020,412,3,Israel,IL,ISR,8883800.0,Asia,8430,49,True,6.0,5.0,726.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
2020-04-07,7,4,2020,474,8,Israel,IL,ISR,8883800.0,Asia,8904,57,True,7.0,6.0,492.0,Asia,AS,"Israel, State of",IL,ISR,376.0,"rgb(16, 255, 0)"
