dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,cum_cases,cum_deaths,over_20,days_since_20_deaths,daily_deaths_smoothed,daily_cases_smoothed,Continent_Name,Continent_Code,Country_Name,Two_Letter_Country_Code,Three_Letter_Country_Code,Country_Number,plot_colours
2020-03-12,12,3,2020,31,0,Czechia,CZ,,,94,0,False,0.0,0.0,20.666666666666668,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-12,12,3,2020,31,0,Czechia,CZ,,,94,0,False,0.0,0.0,20.666666666666668,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-13,13,3,2020,22,0,Czechia,CZ,,,116,0,False,0.0,0.0,25.333333333333332,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-13,13,3,2020,22,0,Czechia,CZ,,,116,0,False,0.0,0.0,25.333333333333332,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-13,13,3,2020,22,0,Czechia,CZ,,,116,0,False,0.0,0.0,25.333333333333332,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-13,13,3,2020,22,0,Czechia,CZ,,,116,0,False,0.0,0.0,25.333333333333332,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-14,14,3,2020,34,0,Czechia,CZ,,,150,0,False,0.0,0.0,29.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-14,14,3,2020,34,0,Czechia,CZ,,,150,0,False,0.0,0.0,29.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-14,14,3,2020,34,0,Czechia,CZ,,,150,0,False,0.0,0.0,29.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-14,14,3,2020,34,0,Czechia,CZ,,,150,0,False,0.0,0.0,29.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-15,15,3,2020,64,0,Czechia,CZ,,,214,0,False,0.0,0.0,40.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-15,15,3,2020,64,0,Czechia,CZ,,,214,0,False,0.0,0.0,40.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-15,15,3,2020,64,0,Czechia,CZ,,,214,0,False,0.0,0.0,40.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-15,15,3,2020,64,0,Czechia,CZ,,,214,0,False,0.0,0.0,40.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-16,16,3,2020,84,0,Czechia,CZ,,,298,0,False,0.0,0.0,60.666666666666664,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-16,16,3,2020,84,0,Czechia,CZ,,,298,0,False,0.0,0.0,60.666666666666664,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-16,16,3,2020,84,0,Czechia,CZ,,,298,0,False,0.0,0.0,60.666666666666664,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-16,16,3,2020,84,0,Czechia,CZ,,,298,0,False,0.0,0.0,60.666666666666664,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-17,17,3,2020,46,0,Czechia,CZ,,,344,0,False,0.0,0.0,64.66666666666667,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-17,17,3,2020,46,0,Czechia,CZ,,,344,0,False,0.0,0.0,64.66666666666667,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-17,17,3,2020,46,0,Czechia,CZ,,,344,0,False,0.0,0.0,64.66666666666667,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-17,17,3,2020,46,0,Czechia,CZ,,,344,0,False,0.0,0.0,64.66666666666667,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-18,18,3,2020,90,0,Czechia,CZ,,,434,0,False,0.0,0.0,73.33333333333333,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-18,18,3,2020,90,0,Czechia,CZ,,,434,0,False,0.0,0.0,73.33333333333333,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-18,18,3,2020,90,0,Czechia,CZ,,,434,0,False,0.0,0.0,73.33333333333333,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-18,18,3,2020,90,0,Czechia,CZ,,,434,0,False,0.0,0.0,73.33333333333333,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-19,19,3,2020,88,0,Czechia,CZ,,,522,0,False,0.0,0.0,74.66666666666667,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-19,19,3,2020,88,0,Czechia,CZ,,,522,0,False,0.0,0.0,74.66666666666667,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-19,19,3,2020,88,0,Czechia,CZ,,,522,0,False,0.0,0.0,74.66666666666667,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-19,19,3,2020,88,0,Czechia,CZ,,,522,0,False,0.0,0.0,74.66666666666667,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-20,20,3,2020,172,0,Czechia,CZ,,,694,0,False,0.0,0.0,116.66666666666667,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-20,20,3,2020,172,0,Czechia,CZ,,,694,0,False,0.0,0.0,116.66666666666667,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-20,20,3,2020,172,0,Czechia,CZ,,,694,0,False,0.0,0.0,116.66666666666667,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-20,20,3,2020,172,0,Czechia,CZ,,,694,0,False,0.0,0.0,116.66666666666667,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-21,21,3,2020,210,0,Czechia,CZ,,,904,0,False,0.0,0.0,156.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-21,21,3,2020,210,0,Czechia,CZ,,,904,0,False,0.0,0.0,156.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-21,21,3,2020,210,0,Czechia,CZ,,,904,0,False,0.0,0.0,156.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-21,21,3,2020,210,0,Czechia,CZ,,,904,0,False,0.0,0.0,156.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-22,22,3,2020,91,0,Czechia,CZ,,,995,0,False,0.0,0.0,157.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-22,22,3,2020,91,0,Czechia,CZ,,,995,0,False,0.0,0.0,157.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-22,22,3,2020,91,0,Czechia,CZ,,,995,0,False,0.0,0.0,157.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-22,22,3,2020,91,0,Czechia,CZ,,,995,0,False,0.0,0.0,157.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-23,23,3,2020,170,1,Czechia,CZ,,,1165,1,False,0.0,0.3333333333333333,157.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-23,23,3,2020,170,1,Czechia,CZ,,,1165,1,False,0.0,0.3333333333333333,157.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-23,23,3,2020,170,1,Czechia,CZ,,,1165,1,False,0.0,0.3333333333333333,157.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-23,23,3,2020,170,1,Czechia,CZ,,,1165,1,False,0.0,0.3333333333333333,157.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-24,24,3,2020,71,0,Czechia,CZ,,,1236,1,False,0.0,0.3333333333333333,110.66666666666667,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-24,24,3,2020,71,0,Czechia,CZ,,,1236,1,False,0.0,0.3333333333333333,110.66666666666667,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-24,24,3,2020,71,0,Czechia,CZ,,,1236,1,False,0.0,0.3333333333333333,110.66666666666667,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-24,24,3,2020,71,0,Czechia,CZ,,,1236,1,False,0.0,0.3333333333333333,110.66666666666667,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-25,25,3,2020,158,2,Czechia,CZ,,,1394,3,False,0.0,1.0,133.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-25,25,3,2020,158,2,Czechia,CZ,,,1394,3,False,0.0,1.0,133.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-25,25,3,2020,158,2,Czechia,CZ,,,1394,3,False,0.0,1.0,133.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-25,25,3,2020,158,2,Czechia,CZ,,,1394,3,False,0.0,1.0,133.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-26,26,3,2020,260,3,Czechia,CZ,,,1654,6,False,0.0,1.6666666666666667,163.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-26,26,3,2020,260,3,Czechia,CZ,,,1654,6,False,0.0,1.6666666666666667,163.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-26,26,3,2020,260,3,Czechia,CZ,,,1654,6,False,0.0,1.6666666666666667,163.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-26,26,3,2020,260,3,Czechia,CZ,,,1654,6,False,0.0,1.6666666666666667,163.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-27,27,3,2020,408,3,Czechia,CZ,,,2062,9,False,0.0,2.6666666666666665,275.3333333333333,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-27,27,3,2020,408,3,Czechia,CZ,,,2062,9,False,0.0,2.6666666666666665,275.3333333333333,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-27,27,3,2020,408,3,Czechia,CZ,,,2062,9,False,0.0,2.6666666666666665,275.3333333333333,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-27,27,3,2020,408,3,Czechia,CZ,,,2062,9,False,0.0,2.6666666666666665,275.3333333333333,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-28,28,3,2020,217,0,Czechia,CZ,,,2279,9,False,0.0,2.0,295.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-28,28,3,2020,217,0,Czechia,CZ,,,2279,9,False,0.0,2.0,295.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-28,28,3,2020,217,0,Czechia,CZ,,,2279,9,False,0.0,2.0,295.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-28,28,3,2020,217,0,Czechia,CZ,,,2279,9,False,0.0,2.0,295.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-29,29,3,2020,384,2,Czechia,CZ,,,2663,11,False,0.0,1.6666666666666667,336.3333333333333,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-29,29,3,2020,384,2,Czechia,CZ,,,2663,11,False,0.0,1.6666666666666667,336.3333333333333,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-29,29,3,2020,384,2,Czechia,CZ,,,2663,11,False,0.0,1.6666666666666667,336.3333333333333,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-29,29,3,2020,384,2,Czechia,CZ,,,2663,11,False,0.0,1.6666666666666667,336.3333333333333,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-30,30,3,2020,166,5,Czechia,CZ,,,2829,16,False,0.0,2.3333333333333335,255.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-30,30,3,2020,166,5,Czechia,CZ,,,2829,16,False,0.0,2.3333333333333335,255.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-30,30,3,2020,166,5,Czechia,CZ,,,2829,16,False,0.0,2.3333333333333335,255.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-30,30,3,2020,166,5,Czechia,CZ,,,2829,16,False,0.0,2.3333333333333335,255.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-31,31,3,2020,173,8,Czechia,CZ,,,3002,24,True,1.0,5.0,241.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-03-31,31,3,2020,173,8,Czechia,CZ,,,3002,24,True,1.0,5.0,241.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-03-31,31,3,2020,173,8,Czechia,CZ,,,3002,24,True,1.0,5.0,241.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-03-31,31,3,2020,173,8,Czechia,CZ,,,3002,24,True,1.0,5.0,241.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-01,1,4,2020,306,7,Czechia,CZ,,,3308,31,True,2.0,6.666666666666667,215.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-01,1,4,2020,306,7,Czechia,CZ,,,3308,31,True,2.0,6.666666666666667,215.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-01,1,4,2020,306,7,Czechia,CZ,,,3308,31,True,2.0,6.666666666666667,215.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-01,1,4,2020,306,7,Czechia,CZ,,,3308,31,True,2.0,6.666666666666667,215.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-02,2,4,2020,281,8,Czechia,CZ,,,3589,39,True,3.0,7.666666666666667,253.33333333333334,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-02,2,4,2020,281,8,Czechia,CZ,,,3589,39,True,3.0,7.666666666666667,253.33333333333334,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-02,2,4,2020,281,8,Czechia,CZ,,,3589,39,True,3.0,7.666666666666667,253.33333333333334,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-02,2,4,2020,281,8,Czechia,CZ,,,3589,39,True,3.0,7.666666666666667,253.33333333333334,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-03,3,4,2020,269,5,Czechia,CZ,,,3858,44,True,4.0,6.666666666666667,285.3333333333333,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-03,3,4,2020,269,5,Czechia,CZ,,,3858,44,True,4.0,6.666666666666667,285.3333333333333,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-03,3,4,2020,269,5,Czechia,CZ,,,3858,44,True,4.0,6.666666666666667,285.3333333333333,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-03,3,4,2020,269,5,Czechia,CZ,,,3858,44,True,4.0,6.666666666666667,285.3333333333333,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-04,4,4,2020,332,9,Czechia,CZ,,,4190,53,True,5.0,7.333333333333333,294.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-04,4,4,2020,332,9,Czechia,CZ,,,4190,53,True,5.0,7.333333333333333,294.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-04,4,4,2020,332,9,Czechia,CZ,,,4190,53,True,5.0,7.333333333333333,294.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-04,4,4,2020,332,9,Czechia,CZ,,,4190,53,True,5.0,7.333333333333333,294.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-05,5,4,2020,282,6,Czechia,CZ,,,4472,59,True,6.0,6.666666666666667,294.3333333333333,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-05,5,4,2020,282,6,Czechia,CZ,,,4472,59,True,6.0,6.666666666666667,294.3333333333333,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-05,5,4,2020,282,6,Czechia,CZ,,,4472,59,True,6.0,6.666666666666667,294.3333333333333,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-05,5,4,2020,282,6,Czechia,CZ,,,4472,59,True,6.0,6.666666666666667,294.3333333333333,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-06,6,4,2020,115,8,Czechia,CZ,,,4587,67,True,7.0,7.666666666666667,243.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-06,6,4,2020,115,8,Czechia,CZ,,,4587,67,True,7.0,7.666666666666667,243.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-06,6,4,2020,115,8,Czechia,CZ,,,4587,67,True,7.0,7.666666666666667,243.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-06,6,4,2020,115,8,Czechia,CZ,,,4587,67,True,7.0,7.666666666666667,243.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-07,7,4,2020,235,11,Czechia,CZ,,,4822,78,True,8.0,8.333333333333334,210.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-07,7,4,2020,235,11,Czechia,CZ,,,4822,78,True,8.0,8.333333333333334,210.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-07,7,4,2020,235,11,Czechia,CZ,,,4822,78,True,8.0,8.333333333333334,210.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-07,7,4,2020,235,11,Czechia,CZ,,,4822,78,True,8.0,8.333333333333334,210.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-08,8,4,2020,195,10,Czechia,CZ,,,5017,88,True,9.0,9.666666666666666,181.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-08,8,4,2020,195,10,Czechia,CZ,,,5017,88,True,9.0,9.666666666666666,181.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-08,8,4,2020,195,10,Czechia,CZ,,,5017,88,True,9.0,9.666666666666666,181.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-08,8,4,2020,195,10,Czechia,CZ,,,5017,88,True,9.0,9.666666666666666,181.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-09,9,4,2020,295,11,Czechia,CZ,,,5312,99,True,10.0,10.666666666666666,241.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-09,9,4,2020,295,11,Czechia,CZ,,,5312,99,True,10.0,10.666666666666666,241.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-09,9,4,2020,295,11,Czechia,CZ,,,5312,99,True,10.0,10.666666666666666,241.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-09,9,4,2020,295,11,Czechia,CZ,,,5312,99,True,10.0,10.666666666666666,241.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-10,10,4,2020,257,13,Czechia,CZ,,,5569,112,True,11.0,11.333333333333334,249.0,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-10,10,4,2020,257,13,Czechia,CZ,,,5569,112,True,11.0,11.333333333333334,249.0,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-10,10,4,2020,257,13,Czechia,CZ,,,5569,112,True,11.0,11.333333333333334,249.0,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-10,10,4,2020,257,13,Czechia,CZ,,,5569,112,True,11.0,11.333333333333334,249.0,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-11,11,4,2020,163,7,Czechia,CZ,,,5732,119,True,12.0,10.333333333333334,238.33333333333334,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-11,11,4,2020,163,7,Czechia,CZ,,,5732,119,True,12.0,10.333333333333334,238.33333333333334,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-11,11,4,2020,163,7,Czechia,CZ,,,5732,119,True,12.0,10.333333333333334,238.33333333333334,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-11,11,4,2020,163,7,Czechia,CZ,,,5732,119,True,12.0,10.333333333333334,238.33333333333334,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-04-12,12,4,2020,170,10,Czechia,CZ,,,5902,129,True,13.0,10.0,196.66666666666666,Oceania,OC,Disputed Territory,XX,,,"rgb(255, 88, 0)"
2020-04-12,12,4,2020,170,10,Czechia,CZ,,,5902,129,True,13.0,10.0,196.66666666666666,Asia,AS,Iraq-Saudi Arabia Neutral Zone,XE,,,"rgb(255, 88, 0)"
2020-04-12,12,4,2020,170,10,Czechia,CZ,,,5902,129,True,13.0,10.0,196.66666666666666,Asia,AS,United Nations Neutral Zone,XD,,,"rgb(255, 88, 0)"
2020-04-12,12,4,2020,170,10,Czechia,CZ,,,5902,129,True,13.0,10.0,196.66666666666666,Asia,AS,Spratly Islands,XS,,,"rgb(255, 88, 0)"
2020-03-11,11,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,1,0,False,0.0,5.666666666666667,111.33333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-14,14,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,2,0,False,0.0,3.3333333333333335,57.333333333333336,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-15,15,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,2,0,False,0.0,0.0,0.6666666666666666,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-16,16,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,2,0,False,0.0,0.0,0.3333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-17,17,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,3,0,False,0.0,0.0,0.3333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-18,18,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,3,0,False,0.0,0.0,0.3333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-19,19,3,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,14,0,False,0.0,0.0,4.0,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-20,20,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,14,0,False,0.0,0.0,3.6666666666666665,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-21,21,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,14,0,False,0.0,0.0,3.6666666666666665,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-22,22,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,23,1,False,0.0,0.3333333333333333,3.0,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-23,23,3,2020,3,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,26,2,False,0.0,0.6666666666666666,4.0,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-24,24,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,26,2,False,0.0,0.6666666666666666,4.0,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-25,25,3,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,45,3,False,0.0,0.6666666666666666,7.333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-26,26,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,45,3,False,0.0,0.3333333333333333,6.333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-27,27,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,54,4,False,0.0,0.6666666666666666,9.333333333333334,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-28,28,3,2020,4,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,58,4,False,0.0,0.3333333333333333,4.333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-29,29,3,2020,0,2,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,58,6,False,0.0,1.0,4.333333333333333,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-30,30,3,2020,23,2,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,81,8,False,0.0,1.3333333333333333,9.0,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
2020-03-31,31,3,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091.0,98,8,False,0.0,1.3333333333333333,13.333333333333334,Africa,AF,"Congo, Democratic Republic of the",CD,COD,180.0,"rgb(255, 191, 0)"
