Date,FTSE 100
05/11/2002,4146.13
04/11/2002,4141.46
01/11/2002,3996.98
31/10/2002,4039.66
30/10/2002,4002.65
29/10/2002,3935.93
28/10/2002,4090.46
25/10/2002,4051.09
24/10/2002,4103.69
23/10/2002,4006.91
22/10/2002,4118.88
21/10/2002,4133.77
18/10/2002,4130.54
17/10/2002,4170.68
16/10/2002,4057.71
15/10/2002,4130.33
14/10/2002,3931.64
11/10/2002,3953.38
10/10/2002,3777.28
09/10/2002,3742.40
08/10/2002,3730.47
07/10/2002,3780.93
04/10/2002,3813.77
03/10/2002,3880.34
02/10/2002,3905.25
01/10/2002,3797.40
30/09/2002,3721.75
27/09/2002,3907.20
26/09/2002,3850.61
25/09/2002,3696.25
24/09/2002,3671.13
23/09/2002,3739.37
20/09/2002,3860.10
19/09/2002,3813.53
18/09/2002,3865.41
17/09/2002,4025.15
16/09/2002,4044.25
13/09/2002,4008.02
12/09/2002,4084.90
11/09/2002,4210.66
10/09/2002,4175.52
09/09/2002,4062.44
06/09/2002,4107.22
05/09/2002,4011.01
04/09/2002,4026.95
03/09/2002,4028.65
02/09/2002,4180.88
30/08/2002,4227.28
29/08/2002,4209.31
28/08/2002,4274.02
27/08/2002,4449.72
23/08/2002,4389.82
22/08/2002,4434.72
21/08/2002,4364.80
20/08/2002,4368.89
19/08/2002,4426.85
16/08/2002,4329.97
15/08/2002,4327.45
14/08/2002,4171.06
13/08/2002,4271.66
12/08/2002,4221.56
09/08/2002,4322.36
08/08/2002,4240.47
07/08/2002,4094.43
06/08/2002,4131.03
05/08/2002,3996.41
02/08/2002,4075.55
01/08/2002,4044.52
31/07/2002,4246.21
30/07/2002,4180.92
29/07/2002,4202.70
26/07/2002,4016.65
25/07/2002,3965.89
24/07/2002,3777.13
23/07/2002,3857.99
22/07/2002,3895.50
19/07/2002,4098.32
18/07/2002,4297.30
17/07/2002,4190.63
16/07/2002,4021.93
15/07/2002,3994.50
12/07/2002,4224.11
11/07/2002,4230.05
10/07/2002,4420.13
09/07/2002,4542.94
08/07/2002,4601.29
05/07/2002,4615.65
04/07/2002,4471.19
03/07/2002,4392.55
02/07/2002,4546.77
01/07/2002,4685.76
28/06/2002,4656.36
27/06/2002,4540.65
26/06/2002,4531.01
25/06/2002,4630.96
24/06/2002,4541.87
21/06/2002,4605.35
20/06/2002,4580.34
19/06/2002,4652.43
18/06/2002,4702.01
17/06/2002,4756.75
14/06/2002,4630.77
13/06/2002,4771.91
12/06/2002,4851.67
11/06/2002,4934.82
10/06/2002,4928.21
07/06/2002,4920.40
06/06/2002,4957.63
05/06/2002,4989.15
31/05/2002,5085.07
30/05/2002,5040.75
29/05/2002,5082.98
28/05/2002,5074.22
27/05/2002,5136.26
24/05/2002,5169.07
23/05/2002,5175.31
22/05/2002,5151.89
21/05/2002,5197.21
20/05/2002,5208.10
17/05/2002,5217.98
16/05/2002,5248.53
15/05/2002,5259.11
14/05/2002,5239.47
13/05/2002,5204.84
10/05/2002,5171.24
09/05/2002,5197.58
08/05/2002,5209.10
07/05/2002,5119.90
03/05/2002,5203.05
02/05/2002,5174.06
01/05/2002,5125.51
30/04/2002,5165.58
29/04/2002,5153.86
26/04/2002,5159.01
25/04/2002,5197.54
24/04/2002,5218.17
23/04/2002,5190.99
22/04/2002,5221.47
19/04/2002,5243.60
18/04/2002,5229.37
17/04/2002,5263.88
16/04/2002,5259.88
15/04/2002,5201.44
12/04/2002,5161.02
11/04/2002,5137.43
10/04/2002,5229.12
09/04/2002,5179.56
08/04/2002,5178.55
05/04/2002,5233.63
04/04/2002,5209.46
03/04/2002,5247.84
02/04/2002,5251.44
28/03/2002,5271.76
27/03/2002,5214.70
26/03/2002,5195.46
25/03/2002,5203.61
22/03/2002,5250.50
21/03/2002,5253.30
20/03/2002,5266.90
19/03/2002,5316.07
18/03/2002,5299.93
15/03/2002,5292.73
14/03/2002,5261.42
13/03/2002,5271.96
12/03/2002,5252.50
11/03/2002,5258.93
08/03/2002,5285.65
07/03/2002,5282.14
06/03/2002,5245.54
05/03/2002,5214.03
04/03/2002,5241.98
01/03/2002,5169.02
28/02/2002,5100.96
27/02/2002,5178.44
26/02/2002,5138.95
25/02/2002,5100.74
22/02/2002,5050.84
21/02/2002,5073.31
20/02/2002,5024.15
19/02/2002,5092.50
18/02/2002,5154.29
15/02/2002,5182.48
14/02/2002,5208.75
13/02/2002,5153.92
12/02/2002,5135.71
11/02/2002,5161.78
08/02/2002,5128.09
07/02/2002,5127.03
06/02/2002,5073.81
05/02/2002,5093.36
04/02/2002,5167.31
01/02/2002,5189.68
31/01/2002,5164.78
30/01/2002,5089.32
29/01/2002,5131.40
28/01/2002,5223.62
25/01/2002,5193.05
24/01/2002,5233.14
23/01/2002,5180.65
22/01/2002,5149.19
21/01/2002,5138.53
18/01/2002,5126.79
17/01/2002,5138.45
16/01/2002,5127.58
15/01/2002,5166.00
14/01/2002,5113.50
11/01/2002,5198.57
10/01/2002,5190.70
09/01/2002,5228.46
08/01/2002,5250.37
07/01/2002,5293.57
04/01/2002,5323.76
03/01/2002,5318.79
02/01/2002,5218.29
31/12/2001,5217.35
28/12/2001,5242.42
27/12/2001,5213.22
24/12/2001,5177.41
21/12/2001,5159.23
20/12/2001,5080.23
19/12/2001,5120.55
18/12/2001,5151.08
17/12/2001,5136.31
14/12/2001,5061.02
13/12/2001,5074.86
12/12/2001,5119.99
11/12/2001,5160.77
10/12/2001,5185.04
07/12/2001,5264.74
06/12/2001,5369.78
05/12/2001,5333.53
04/12/2001,5212.14
03/12/2001,5164.64
30/11/2001,5203.55
29/11/2001,5208.51
28/11/2001,5205.23
27/11/2001,5265.96
26/11/2001,5302.45
23/11/2001,5293.21
22/11/2001,5345.94
21/11/2001,5313.78
20/11/2001,5298.69
19/11/2001,5337.96
16/11/2001,5290.98
15/11/2001,5238.20
14/11/2001,5240.75
13/11/2001,5277.07
12/11/2001,5146.23
09/11/2001,5244.21
08/11/2001,5278.09
07/11/2001,5216.27
06/11/2001,5214.06
05/11/2001,5209.12
02/11/2001,5129.54
01/11/2001,5071.23
31/10/2001,5039.71
30/10/2001,5003.60
29/10/2001,5085.89
26/10/2001,5188.65
25/10/2001,5086.59
24/10/2001,5167.60
23/10/2001,5193.34
22/10/2001,5070.42
19/10/2001,5017.69
18/10/2001,5116.03
17/10/2001,5203.41
16/10/2001,5082.58
15/10/2001,5067.26
12/10/2001,5145.50
11/10/2001,5164.92
10/10/2001,5153.06
09/10/2001,5009.79
08/10/2001,5032.71
05/10/2001,5036.03
04/10/2001,5016.24
03/10/2001,4881.81
02/10/2001,4832.34
01/10/2001,4785.63
28/09/2001,4903.39
27/09/2001,4763.63
26/09/2001,4696.10
25/09/2001,4663.42
24/09/2001,4613.86
21/09/2001,4433.69
20/09/2001,4556.90
19/09/2001,4721.69
18/09/2001,4848.70
17/09/2001,4898.85
14/09/2001,4755.75
13/09/2001,4943.61
12/09/2001,4882.12
11/09/2001,4745.98
10/09/2001,5033.68
07/09/2001,5070.29
06/09/2001,5204.33
05/09/2001,5316.05
04/09/2001,5379.62
03/09/2001,5312.12
31/08/2001,5344.97
30/08/2001,5332.67
29/08/2001,5417.64
28/08/2001,5434.65
24/08/2001,5471.88
23/08/2001,5396.53
22/08/2001,5408.67
21/08/2001,5430.31
20/08/2001,5357.45
17/08/2001,5342.13
16/08/2001,5389.77
15/08/2001,5461.58
14/08/2001,5507.77
13/08/2001,5431.08
10/08/2001,5427.20
09/08/2001,5402.93
08/08/2001,5476.49
07/08/2001,5536.80
06/08/2001,5526.43
03/08/2001,5547.56
02/08/2001,5584.54
01/08/2001,5546.93
31/07/2001,5529.05
30/07/2001,5446.66
27/07/2001,5403.10
26/07/2001,5286.07
25/07/2001,5275.73
24/07/2001,5320.16
23/07/2001,5405.28
20/07/2001,5387.05
19/07/2001,5437.43
18/07/2001,5404.59
17/07/2001,5427.76
16/07/2001,5517.12
13/07/2001,5536.98
12/07/2001,5481.58
11/07/2001,5391.86
10/07/2001,5467.90
09/07/2001,5468.86
06/07/2001,5479.24
05/07/2001,5549.61
04/07/2001,5600.49
03/07/2001,5639.91
02/07/2001,5716.68
29/06/2001,5642.50
28/06/2001,5638.41
27/06/2001,5607.93
26/06/2001,5555.68
25/06/2001,5661.88
22/06/2001,5665.67
21/06/2001,5641.38
20/06/2001,5699.58
19/06/2001,5680.37
18/06/2001,5671.62
15/06/2001,5722.97
14/06/2001,5752.55
13/06/2001,5820.21
12/06/2001,5804.01
11/06/2001,5860.53
08/06/2001,5950.58
07/06/2001,5948.30
06/06/2001,5901.49
05/06/2001,5922.55
04/06/2001,5856.50
01/06/2001,5809.60
31/05/2001,5796.15
30/05/2001,5796.85
29/05/2001,5863.87
25/05/2001,5889.80
24/05/2001,5915.91
23/05/2001,5897.45
22/05/2001,5976.62
21/05/2001,5941.59
18/05/2001,5914.98
17/05/2001,5904.55
16/05/2001,5884.03
15/05/2001,5842.91
14/05/2001,5690.47
11/05/2001,5896.77
10/05/2001,5963.99
09/05/2001,5893.67
08/05/2001,5886.40
04/05/2001,5870.29
03/05/2001,5765.81
02/05/2001,5904.20
01/05/2001,5928.02
30/04/2001,5966.95
27/04/2001,5951.39
26/04/2001,5868.32
25/04/2001,5827.47
24/04/2001,5840.28
23/04/2001,5871.28
20/04/2001,5879.83
19/04/2001,5871.63
18/04/2001,5890.20
17/04/2001,5761.08
12/04/2001,5766.62
11/04/2001,5788.07
10/04/2001,5803.00
09/04/2001,5663.30
06/04/2001,5601.46
05/04/2001,5621.77
04/04/2001,5535.72
03/04/2001,5463.13
02/04/2001,5618.47
30/03/2001,5633.73
29/03/2001,5588.42
28/03/2001,5614.01
27/03/2001,5728.13
26/03/2001,5576.60
23/03/2001,5402.33
22/03/2001,5314.75
21/03/2001,5540.74
20/03/2001,5646.80
19/03/2001,5551.55
16/03/2001,5562.83
15/03/2001,5729.22
14/03/2001,5625.95
13/03/2001,5720.74
12/03/2001,5826.52
09/03/2001,5917.27
08/03/2001,6003.17
07/03/2001,6001.81
06/03/2001,6012.02
05/03/2001,5931.29
02/03/2001,5858.56
01/03/2001,5908.59
28/02/2001,5917.88
27/02/2001,5941.21
26/02/2001,5916.75
23/02/2001,5943.69
22/02/2001,6003.13
21/02/2001,5972.35
20/02/2001,5980.12
19/02/2001,6093.95
16/02/2001,6088.28
15/02/2001,6197.89
14/02/2001,6176.22
13/02/2001,6228.49
12/02/2001,6241.38
09/02/2001,6164.25
08/02/2001,6206.10
07/02/2001,6225.65
06/02/2001,6293.43
05/02/2001,6269.21
02/02/2001,6256.43
01/02/2001,6251.83
31/01/2001,6297.53
30/01/2001,6334.53
29/01/2001,6316.98
26/01/2001,6294.34
25/01/2001,6255.63
24/01/2001,6264.36
23/01/2001,6214.66
22/01/2001,6231.98
19/01/2001,6209.32
18/01/2001,6209.87
17/01/2001,6197.36
16/01/2001,6083.29
15/01/2001,6170.30
12/01/2001,6165.53
11/01/2001,6114.89
10/01/2001,6059.86
09/01/2001,6088.14
08/01/2001,6149.60
05/01/2001,6198.09
04/01/2001,6185.62
03/01/2001,6039.89
02/01/2001,6174.74
29/12/2000,6222.46
28/12/2000,6223.22
27/12/2000,6218.17
22/12/2000,6097.53
21/12/2000,6115.48
20/12/2000,6176.71
19/12/2000,6294.98
18/12/2000,6246.48
15/12/2000,6175.81
14/12/2000,6263.81
13/12/2000,6402.96
12/12/2000,6390.41
11/12/2000,6370.35
08/12/2000,6288.33
07/12/2000,6231.37
06/12/2000,6273.32
05/12/2000,6298.98
04/12/2000,6158.67
01/12/2000,6170.42
30/11/2000,6142.19
29/11/2000,6164.88
28/11/2000,6249.80
27/11/2000,6374.69
24/11/2000,6327.55
23/11/2000,6287.26
22/11/2000,6221.36
21/11/2000,6382.15
20/11/2000,6344.98
17/11/2000,6440.10
16/11/2000,6430.44
15/11/2000,6432.29
14/11/2000,6412.85
13/11/2000,6274.82
10/11/2000,6400.22
09/11/2000,6442.19
08/11/2000,6477.37
07/11/2000,6466.91
06/11/2000,6430.99
03/11/2000,6385.44
02/11/2000,6392.01
01/11/2000,6457.61
31/10/2000,6438.42
30/10/2000,6388.40
27/10/2000,6366.55
26/10/2000,6302.32
25/10/2000,6367.83
24/10/2000,6438.38
23/10/2000,6315.90
20/10/2000,6276.27
19/10/2000,6218.91
18/10/2000,6148.24
17/10/2000,6203.25
16/10/2000,6285.73
13/10/2000,6209.58
12/10/2000,6131.94
11/10/2000,6117.63
10/10/2000,6247.68
09/10/2000,6264.84
06/10/2000,6391.23
05/10/2000,6381.98
04/10/2000,6334.94
03/10/2000,6345.04
02/10/2000,6284.46
29/09/2000,6294.24
28/09/2000,6264.06
27/09/2000,6269.34
26/09/2000,6213.21
25/09/2000,6257.13
22/09/2000,6205.92
21/09/2000,6199.16
20/09/2000,6279.87
19/09/2000,6403.50
18/09/2000,6410.15
15/09/2000,6417.30
14/09/2000,6555.50
13/09/2000,6478.19
12/09/2000,6555.52
11/09/2000,6581.96
08/09/2000,6600.74
07/09/2000,6689.19
06/09/2000,6694.73
05/09/2000,6752.48
04/09/2000,6798.06
01/09/2000,6795.01
31/08/2000,6672.66
30/08/2000,6615.12
29/08/2000,6586.27
25/08/2000,6563.71
24/08/2000,6557.04
23/08/2000,6566.24
22/08/2000,6584.82
21/08/2000,6542.19
18/08/2000,6543.66
17/08/2000,6518.17
16/08/2000,6532.05
15/08/2000,6475.52
14/08/2000,6419.93
11/08/2000,6384.46
10/08/2000,6387.27
09/08/2000,6413.97
08/08/2000,6358.12
07/08/2000,6387.78
04/08/2000,6363.51
03/08/2000,6317.13
02/08/2000,6391.28
01/08/2000,6379.35
31/07/2000,6365.26
28/07/2000,6335.69
27/07/2000,6352.13
26/07/2000,6387.09
25/07/2000,6390.74
24/07/2000,6381.31
21/07/2000,6378.42
20/07/2000,6469.01
19/07/2000,6465.45
18/07/2000,6450.54
17/07/2000,6525.45
14/07/2000,6475.36
13/07/2000,6475.73
12/07/2000,6518.50
11/07/2000,6475.84
10/07/2000,6466.24
07/07/2000,6497.54
06/07/2000,6419.59
05/07/2000,6382.46
04/07/2000,6416.99
03/07/2000,6470.43
30/06/2000,6312.71
29/06/2000,6238.98
28/06/2000,6313.53
27/06/2000,6375.33
26/06/2000,6405.17
23/06/2000,6391.49
22/06/2000,6413.82
21/06/2000,6477.76
20/06/2000,6526.93
19/06/2000,6490.22
16/06/2000,6526.01
15/06/2000,6490.81
14/06/2000,6536.29
13/06/2000,6447.11
12/06/2000,6430.88
09/06/2000,6443.78
08/06/2000,6496.57
07/06/2000,6503.82
06/06/2000,6546.75
05/06/2000,6546.65
02/06/2000,6626.39
01/06/2000,6470.54
31/05/2000,6359.35
30/05/2000,6359.57
26/05/2000,6216.92
25/05/2000,6231.11
24/05/2000,6118.62
23/05/2000,6086.79
22/05/2000,6035.54
19/05/2000,6045.38
18/05/2000,6232.95
17/05/2000,6196.22
16/05/2000,6318.36
15/05/2000,6247.70
12/05/2000,6283.45
11/05/2000,6245.88
10/05/2000,6100.65
09/05/2000,6123.81
08/05/2000,6216.30
05/05/2000,6238.84
04/05/2000,6199.58
03/05/2000,6184.79
02/05/2000,6373.39
28/04/2000,6327.43
27/04/2000,6179.27
26/04/2000,6256.53
25/04/2000,6282.97
20/04/2000,6241.22
19/04/2000,6184.91
18/04/2000,6074.04
17/04/2000,5994.57
14/04/2000,6178.12
13/04/2000,6357.00
12/04/2000,6350.80
11/04/2000,6379.22
10/04/2000,6533.38
07/04/2000,6569.88
06/04/2000,6451.14
05/04/2000,6379.32
04/04/2000,6427.03
03/04/2000,6462.12
31/03/2000,6540.22
30/03/2000,6445.17
29/03/2000,6598.83
28/03/2000,6650.14
27/03/2000,6687.17
24/03/2000,6738.50
23/03/2000,6594.61
22/03/2000,6609.62
21/03/2000,6617.87
20/03/2000,6624.51
17/03/2000,6557.99
16/03/2000,6557.25
15/03/2000,6446.99
14/03/2000,6487.11
13/03/2000,6466.87
10/03/2000,6568.73
09/03/2000,6532.11
08/03/2000,6411.21
07/03/2000,6466.54
06/03/2000,6567.81
03/03/2000,6487.46
02/03/2000,6432.10
01/03/2000,6364.89
29/02/2000,6232.56
28/02/2000,6099.64
25/02/2000,6197.98
24/02/2000,6086.70
23/02/2000,6144.10
22/02/2000,6014.73
21/02/2000,6081.62
18/02/2000,6164.96
17/02/2000,6209.34
16/02/2000,6147.38
15/02/2000,6005.19
14/02/2000,6068.62
11/02/2000,6193.32
10/02/2000,6279.81
09/02/2000,6315.41
08/02/2000,6285.81
07/02/2000,6118.64
04/02/2000,6184.98
03/02/2000,6324.33
02/02/2000,6302.83
01/02/2000,6290.93
31/01/2000,6268.54
28/01/2000,6375.61
27/01/2000,6440.97
26/01/2000,6375.60
25/01/2000,6274.10
24/01/2000,6379.83
21/01/2000,6346.31
20/01/2000,6348.73
19/01/2000,6445.45
18/01/2000,6504.57
17/01/2000,6669.46
14/01/2000,6658.18
13/01/2000,6531.46
12/01/2000,6532.84
11/01/2000,6518.94
10/01/2000,6607.71
07/01/2000,6504.75
06/01/2000,6447.24
05/01/2000,6535.90
04/01/2000,6665.86
30/12/1999,6930.20
29/12/1999,6835.91
24/12/1999,6806.51
23/12/1999,6776.81
21/12/1999,6707.50
20/12/1999,6731.19
17/12/1999,6724.58
16/12/1999,6671.98
15/12/1999,6633.82
14/12/1999,6702.08
13/12/1999,6710.71
10/12/1999,6739.52
09/12/1999,6680.84
08/12/1999,6619.38
07/12/1999,6660.92
06/12/1999,6694.01
03/12/1999,6742.17
02/12/1999,6653.67
01/12/1999,6645.97
30/11/1999,6597.17
29/11/1999,6692.31
26/11/1999,6684.79
25/11/1999,6682.76
24/11/1999,6561.76
23/11/1999,6534.20
22/11/1999,6441.99
19/11/1999,6482.25
18/11/1999,6550.75
17/11/1999,6555.69
16/11/1999,6582.99
15/11/1999,6533.64
12/11/1999,6511.58
11/11/1999,6551.44
10/11/1999,6446.96
09/11/1999,6435.45
08/11/1999,6374.34
05/11/1999,6356.61
04/11/1999,6331.33
03/11/1999,6280.84
02/11/1999,6252.00
01/11/1999,6283.97
29/10/1999,6255.72
28/10/1999,6149.10
27/10/1999,6045.70
26/10/1999,6092.40
25/10/1999,6009.36
22/10/1999,6058.91
21/10/1999,5939.34
20/10/1999,6006.68
19/10/1999,5993.69
18/10/1999,5869.18
15/10/1999,5907.33
14/10/1999,6039.40
13/10/1999,6113.36
12/10/1999,6174.85
11/10/1999,6234.78
08/10/1999,6199.39
07/10/1999,6200.45
06/10/1999,6097.53
05/10/1999,6084.51
04/10/1999,6052.88
01/10/1999,5970.73
30/09/1999,6029.84
29/09/1999,6020.64
28/09/1999,6007.18
27/09/1999,6078.58
24/09/1999,5937.64
23/09/1999,5969.71
22/09/1999,5913.93
21/09/1999,5957.34
20/09/1999,6056.53
17/09/1999,6039.80
16/09/1999,6014.61
15/09/1999,6067.69
14/09/1999,6115.96
13/09/1999,6168.97
10/09/1999,6191.01
09/09/1999,6260.58
08/09/1999,6253.57
07/09/1999,6309.51
06/09/1999,6375.70
03/09/1999,6332.15
02/09/1999,6195.60
01/09/1999,6276.18
31/08/1999,6246.44
27/08/1999,6375.16
26/08/1999,6383.93
25/08/1999,6369.49
24/08/1999,6315.06
23/08/1999,6322.11
20/08/1999,6180.84
19/08/1999,6117.98
18/08/1999,6201.78
17/08/1999,6166.45
16/08/1999,6235.41
13/08/1999,6245.13
12/08/1999,6153.34
11/08/1999,6014.44
10/08/1999,5978.35
09/08/1999,6126.45
06/08/1999,6121.00
05/08/1999,6101.61
04/08/1999,6235.43
03/08/1999,6250.65
02/08/1999,6288.29
30/07/1999,6231.93
29/07/1999,6117.53
28/07/1999,6297.22
27/07/1999,6262.83
26/07/1999,6169.13
23/07/1999,6207.42
22/07/1999,6297.75
21/07/1999,6329.83
20/07/1999,6391.99
19/07/1999,6483.72
16/07/1999,6563.25
15/07/1999,6574.99
14/07/1999,6473.14
13/07/1999,6445.62
12/07/1999,6545.47
09/07/1999,6562.60
08/07/1999,6557.34
07/07/1999,6597.42
06/07/1999,6620.63
05/07/1999,6592.00
02/07/1999,6491.92
01/07/1999,6488.90
30/06/1999,6318.53
29/06/1999,6307.08
28/06/1999,6405.75
25/06/1999,6435.43
24/06/1999,6416.69
23/06/1999,6496.47
22/06/1999,6552.42
21/06/1999,6581.25
18/06/1999,6527.81
17/06/1999,6493.61
16/06/1999,6504.88
15/06/1999,6451.24
14/06/1999,6430.15
11/06/1999,6484.79
10/06/1999,6403.41
09/06/1999,6453.01
08/06/1999,6431.54
07/06/1999,6412.03
04/06/1999,6361.48
03/06/1999,6348.58
02/06/1999,6302.23
01/06/1999,6250.03
28/05/1999,6226.22
27/05/1999,6199.47
26/05/1999,6236.77
25/05/1999,6249.32
24/05/1999,6322.10
21/05/1999,6353.10
20/05/1999,6368.18
19/05/1999,6266.73
18/05/1999,6206.43
17/05/1999,6165.79
14/05/1999,6300.42
13/05/1999,6456.62
12/05/1999,6343.12
11/05/1999,6378.26
10/05/1999,6348.82
07/05/1999,6356.03
06/05/1999,6406.59
05/05/1999,6401.67
04/05/1999,6533.14
30/04/1999,6552.18
29/04/1999,6497.60
28/04/1999,6598.77
27/04/1999,6593.62
26/04/1999,6503.59
23/04/1999,6427.99
22/04/1999,6413.55
21/04/1999,6310.95
20/04/1999,6319.76
19/04/1999,6515.34
16/04/1999,6420.61
15/04/1999,6466.13
14/04/1999,6493.56
13/04/1999,6513.08
12/04/1999,6441.16
09/04/1999,6472.83
08/04/1999,6437.87
07/04/1999,6473.22
06/04/1999,6415.28
01/04/1999,6330.02
31/03/1999,6295.33
30/03/1999,6264.15
29/03/1999,6252.92
26/03/1999,6139.23
25/03/1999,6084.99
24/03/1999,6016.70
23/03/1999,6060.51
22/03/1999,6152.76
19/03/1999,6163.21
18/03/1999,6114.27
17/03/1999,6140.58
16/03/1999,6201.91
15/03/1999,6206.77
12/03/1999,6282.22
11/03/1999,6335.68
10/03/1999,6241.48
09/03/1999,6237.66
08/03/1999,6208.85
05/03/1999,6205.48
04/03/1999,6101.45
03/03/1999,6048.32
02/03/1999,6061.27
01/03/1999,6060.87
26/02/1999,6175.10
25/02/1999,6206.51
24/02/1999,6307.62
23/02/1999,6155.24
22/02/1999,6069.93
19/02/1999,6031.21
18/02/1999,6074.92
17/02/1999,6078.39
16/02/1999,6108.61
15/02/1999,6023.24
12/02/1999,5950.73
11/02/1999,5888.50
10/02/1999,5770.20
09/02/1999,5779.91
08/02/1999,5834.91
05/02/1999,5855.27
04/02/1999,5939.92
03/02/1999,5940.26
02/02/1999,6012.98
01/02/1999,6012.39
29/01/1999,5896.00
28/01/1999,5872.50
27/01/1999,5876.40
26/01/1999,5885.66
25/01/1999,5880.94
22/01/1999,5861.24
21/01/1999,6022.25
20/01/1999,6105.59
19/01/1999,6027.59
18/01/1999,6123.93
15/01/1999,5941.02
14/01/1999,5820.18
13/01/1999,5850.11
12/01/1999,6033.61
08/01/1999,6147.18
07/01/1999,6101.23
06/01/1999,6148.83
05/01/1999,5958.19
04/01/1999,5879.44
30/12/1998,5882.58
29/12/1998,5941.54
24/12/1998,5867.22
23/12/1998,5908.79
22/12/1998,5843.29
21/12/1998,5876.50
18/12/1998,5741.85
17/12/1998,5685.24
16/12/1998,5630.40
15/12/1998,5557.09
14/12/1998,5534.52
11/12/1998,5541.73
10/12/1998,5660.31
09/12/1998,5669.11
08/12/1998,5615.68
07/12/1998,5576.71
04/12/1998,5581.93
03/12/1998,5566.13
02/12/1998,5507.20
01/12/1998,5537.45
30/11/1998,5743.89
27/11/1998,5844.21
26/11/1998,5827.87
25/11/1998,5755.27
24/11/1998,5798.26
23/11/1998,5848.37
20/11/1998,5717.49
19/11/1998,5606.18
18/11/1998,5474.01
17/11/1998,5502.72
16/11/1998,5510.50
13/11/1998,5463.22
12/11/1998,5448.95
11/11/1998,5476.84
10/11/1998,5432.34
09/11/1998,5433.86
06/11/1998,5490.97
05/11/1998,5479.81
04/11/1998,5622.86
03/11/1998,5503.87
02/11/1998,5525.52
30/10/1998,5438.37
29/10/1998,5358.52
28/10/1998,5293.88
27/10/1998,5331.16
26/10/1998,5231.47
23/10/1998,5217.14
22/10/1998,5229.94
21/10/1998,5206.65
20/10/1998,5251.88
19/10/1998,5077.53
16/10/1998,5133.07
15/10/1998,5056.31
14/10/1998,5038.43
13/10/1998,4990.14
12/10/1998,5037.65
09/10/1998,4823.39
08/10/1998,4698.85
07/10/1998,4828.90
06/10/1998,4853.97
05/10/1998,4648.70
02/10/1998,4750.35
01/10/1998,4908.19
30/09/1998,5064.36
29/09/1998,5108.73
28/09/1998,5093.53
25/09/1998,5061.01
24/09/1998,5167.63
23/09/1998,5214.68
22/09/1998,5103.31
21/09/1998,4990.33
18/09/1998,5055.58
17/09/1998,5132.89
16/09/1998,5291.67
15/09/1998,5281.73
14/09/1998,5268.61
11/09/1998,5118.59
10/09/1998,5136.57
09/09/1998,5311.26
08/09/1998,5344.20
07/09/1998,5347.03
04/09/1998,5167.03
03/09/1998,5118.72
02/09/1998,5235.85
01/09/1998,5169.14
28/08/1998,5249.38
27/08/1998,5368.50
26/08/1998,5545.42
25/08/1998,5654.36
24/08/1998,5553.66
21/08/1998,5477.01
20/08/1998,5667.36
19/08/1998,5694.26
18/08/1998,5648.17
17/08/1998,5467.17
14/08/1998,5455.01
13/08/1998,5399.45
12/08/1998,5462.22
11/08/1998,5432.84
10/08/1998,5587.59
07/08/1998,5680.36
06/08/1998,5594.10
05/08/1998,5632.50
04/08/1998,5736.07
03/08/1998,5809.70
31/07/1998,5837.05
30/07/1998,5910.66
29/07/1998,5844.13
28/07/1998,5835.85
27/07/1998,5836.15
24/07/1998,5892.26
23/07/1998,5976.16
22/07/1998,5989.59
21/07/1998,6132.66
20/07/1998,6178.97
17/07/1998,6173.98
16/07/1998,6116.79
15/07/1998,6151.49
14/07/1998,6100.21
13/07/1998,5958.21
10/07/1998,5929.70
09/07/1998,5969.70
08/07/1998,6009.61
07/07/1998,6003.37
06/07/1998,5990.32
03/07/1998,5988.41
02/07/1998,5960.18
01/07/1998,5919.86
30/06/1998,5832.55
29/06/1998,5884.48
26/06/1998,5877.40
25/06/1998,5858.95
24/06/1998,5804.87
23/06/1998,5772.01
22/06/1998,5712.45
19/06/1998,5748.07
18/06/1998,5812.13
17/06/1998,5832.68
16/06/1998,5729.68
15/06/1998,5715.67
12/06/1998,5769.84
11/06/1998,5852.49
10/06/1998,5987.40
09/06/1998,6019.84
08/06/1998,6037.81
05/06/1998,5947.25
04/06/1998,5860.78
03/06/1998,5898.42
02/06/1998,5842.34
01/06/1998,5837.88
29/05/1998,5870.72
28/05/1998,5862.31
27/05/1998,5870.21
26/05/1998,5970.70
22/05/1998,5955.56
21/05/1998,5935.62
20/05/1998,5907.37
19/05/1998,5877.77
18/05/1998,5826.22
15/05/1998,5917.78
14/05/1998,5948.45
13/05/1998,5972.86
12/05/1998,5956.66
11/05/1998,6028.26
08/05/1998,5969.78
07/05/1998,5937.95
06/05/1998,5992.44
05/05/1998,5986.46
01/05/1998,6010.32
30/04/1998,5928.35
29/04/1998,5833.09
28/04/1998,5806.63
27/04/1998,5722.42
24/04/1998,5863.93
23/04/1998,5898.06
22/04/1998,5931.15
21/04/1998,5955.01
20/04/1998,5954.14
17/04/1998,5922.22
16/04/1998,6002.03
15/04/1998,6074.09
14/04/1998,6104.08
09/04/1998,6105.52
08/04/1998,6055.16
07/04/1998,6093.97
06/04/1998,6105.79
03/04/1998,6064.20
02/04/1998,6052.80
01/04/1998,6017.57
31/03/1998,5932.22
30/03/1998,5911.93
27/03/1998,5939.33
26/03/1998,5905.58
25/03/1998,5967.85
24/03/1998,5983.73
23/03/1998,5947.04
